aX,aY,aZ,gX,gY,gZ
0.500,-0.191,-0.830,-9.338,-0.549,-15.930
0.492,-0.193,-0.824,-7.996,-1.404,-17.029
-0.058,-2.348,-1.239,-16.174,24.963,19.714
-0.098,-2.322,-1.163,-8.057,18.555,43.762
-0.172,-2.231,-1.069,-4.272,13.428,64.514
-0.193,-2.203,-1.068,-8.179,12.695,78.613
-0.216,-2.214,-1.150,-17.883,11.475,87.036
-0.267,-2.539,-1.037,-31.921,0.549,88.501
-0.337,-2.875,-0.746,-43.335,-14.160,94.482
-0.404,-3.255,-0.460,-55.237,-21.118,110.168
-0.517,-3.528,-0.111,-67.444,-16.846,135.254
-0.662,-3.598,0.034,-72.327,-1.160,174.866
-0.800,-3.566,0.003,-74.402,19.226,219.238
-0.996,-3.354,0.030,-73.425,32.227,265.015
-1.269,-2.983,0.257,-71.655,37.292,310.486
-1.525,-2.492,0.268,-77.698,52.429,350.525
-1.664,-1.865,-0.103,-83.313,79.102,381.653
-1.708,-1.219,-0.729,-75.256,102.173,406.616
-1.645,-0.274,-1.009,-39.795,99.609,428.284
-1.609,0.648,-0.963,-11.414,77.332,435.791
-1.474,1.138,-0.608,-8.789,53.894,412.415
-1.344,1.261,-0.180,-16.357,42.542,375.732
-1.171,1.158,-0.090,-23.865,54.626,340.881
-1.021,1.312,-0.294,-25.391,72.693,322.266
-0.949,1.579,-0.620,-29.663,84.412,306.458
-0.853,1.908,-0.971,-37.842,88.867,285.950
-0.726,2.195,-1.431,-38.513,91.125,259.338
-0.563,2.374,-1.794,-21.484,86.487,225.586
-0.362,2.409,-1.970,5.554,74.768,186.707
-0.178,2.311,-1.950,31.311,56.824,143.738
-0.024,1.828,-1.715,42.175,34.912,95.154
0.118,1.115,-1.491,36.194,16.968,53.162
0.223,0.488,-1.332,23.010,6.775,31.799
0.301,0.171,-1.039,16.174,-2.136,29.480
0.341,0.050,-0.939,10.437,-0.671,34.180
0.363,0.119,-0.849,7.507,2.441,39.978
0.411,0.209,-0.793,5.432,4.089,40.955
0.453,0.190,-0.769,4.639,6.042,34.790
0.469,0.136,-0.762,6.348,6.958,27.283
0.475,0.081,-0.737,9.094,6.714,20.569
0.482,0.010,-0.757,11.475,7.690,14.587
0.457,-0.050,-0.717,13.672,7.629,10.376
0.438,-0.064,-0.727,12.146,8.728,7.324
0.449,-0.096,-0.781,3.418,11.658,3.052
0.459,-0.212,-0.824,-6.714,11.414,-1.892
0.468,-0.245,-0.831,-13.367,9.766,-2.869
0.505,-0.222,-0.829,-15.320,8.606,-1.831
0.501,-0.154,-0.834,-12.756,7.935,-1.160
0.518,-0.121,-0.842,-10.681,7.080,-2.441
0.510,-0.096,-0.782,-10.010,5.005,-5.859
0.542,-0.182,-0.765,-7.385,4.272,-11.108
0.529,-0.237,-0.707,-3.296,3.723,-15.137
0.567,-0.390,-0.722,1.404,4.700,-18.127
0.561,-0.392,-0.739,1.648,5.676,-17.456
0.578,-0.505,-0.732,-1.770,4.883,-16.968
0.571,-0.521,-0.724,-5.554,5.310,-14.648
0.582,-0.523,-0.756,-7.324,6.226,-10.376
0.583,-0.475,-0.772,-7.629,6.531,-7.507
0.584,-0.445,-0.787,-7.812,5.127,-6.104
0.574,-0.441,-0.813,-9.216,4.089,-7.080
0.572,-0.438,-0.794,-8.484,2.136,-7.690
0.560,-0.457,-0.777,-5.432,1.465,-8.057
0.559,-0.439,-0.770,-1.587,1.648,-7.324
0.560,-0.422,-0.815,1.648,2.991,-6.287
0.555,-0.446,-0.802,3.174,1.099,-7.324
0.544,-0.476,-0.752,3.479,-1.648,-7.812
0.531,-0.491,-0.760,1.892,-1.160,-7.202
0.527,-0.467,-0.761,1.587,-0.610,-5.615
0.520,-0.436,-0.745,1.587,-1.404,-4.578
0.505,-0.405,-0.726,1.404,-0.916,-4.333
0.499,-0.380,-0.703,0.183,1.526,-5.188
0.502,-0.387,-0.791,-0.610,6.836,-7.324
0.502,-0.390,-0.741,1.404,4.761,-8.667
0.502,-0.393,-0.703,2.686,5.188,-9.888
0.500,-0.409,-0.725,1.587,8.362,-10.193
0.504,-0.458,-0.794,-0.122,13.000,-11.536
0.514,-0.494,-0.866,1.160,12.451,-10.620
0.503,-0.435,-0.825,1.221,6.104,-7.996
0.468,-0.411,-0.774,-4.150,1.587,-7.507
0.449,-0.405,-0.625,-6.287,-1.404,-9.766
0.453,-0.418,-0.654,-7.446,2.563,-11.658
0.494,-0.445,-0.809,-8.972,9.888,-13.550
0.505,-0.463,-0.789,-6.775,6.653,-14.954
0.499,-0.482,-0.771,-4.883,3.113,-15.076
0.499,-0.490,-0.713,-1.587,1.221,-14.526
0.501,-0.506,-0.725,-0.061,0.916,-13.977
0.523,-0.575,-0.736,-0.183,2.075,-14.038
0.517,-0.652,-0.746,1.526,3.357,-11.597
0.509,-0.604,-0.765,9.338,5.676,-5.066
0.498,-0.502,-0.760,16.479,4.639,0.854
0.488,-0.465,-0.733,17.273,2.625,1.221
0.489,-0.452,-0.729,14.771,2.197,-0.732
0.489,-0.450,-0.727,10.010,2.502,-2.441
0.489,-0.450,-0.766,5.798,3.601,-3.418
0.487,-0.409,-0.737,3.296,2.869,-4.089
0.491,-0.382,-0.707,0.793,2.808,-5.859
0.485,-0.418,-0.791,-2.136,6.470,-8.911
0.486,-0.382,-0.786,-2.014,5.920,-9.033
0.487,-0.416,-0.823,-1.587,4.700,-9.888
0.484,-0.424,-0.809,0.244,2.747,-10.498
0.465,-0.435,-0.787,0.793,1.038,-10.559
0.462,-0.451,-0.752,0.427,0.916,-11.169
0.465,-0.436,-0.779,-0.427,0.732,-10.986
0.465,-0.493,-0.762,-3.052,2.441,-12.146
0.457,-0.465,-0.805,-3.296,5.249,-11.047
0.460,-0.424,-0.796,-3.540,5.981,-9.583
0.471,-0.434,-0.828,-4.211,5.432,-11.353
0.475,-0.418,-0.856,-4.578,3.052,-11.963
0.452,-0.390,-0.796,-4.028,-0.671,-12.451
0.442,-0.413,-0.749,-4.883,-2.991,-14.465
0.441,-0.424,-0.719,-6.958,-2.502,-15.808
0.445,-0.413,-0.742,-7.935,0.977,-16.724
0.437,-0.453,-0.833,-10.315,5.066,-18.677
0.429,-0.443,-0.807,-11.047,2.014,-18.738
0.425,-0.438,-0.778,-10.803,-2.136,-18.372
0.426,-0.423,-0.757,-10.742,-3.662,-18.555
0.435,-0.397,-0.728,-7.935,-3.723,-18.127
0.440,-0.427,-0.796,-5.127,-2.441,-19.104
0.442,-0.408,-0.764,-0.366,-3.662,-18.555
0.429,-0.389,-0.730,4.272,-5.493,-18.188
0.423,-0.381,-0.721,4.578,-5.554,-19.409
0.425,-0.401,-0.707,3.113,-6.897,-22.034
-0.175,-3.285,-0.705,-86.975,-27.283,30.029
-0.192,-3.587,-0.250,-58.350,-35.278,58.533
-0.264,-4.000,0.275,-38.513,-32.593,86.853
-0.345,-4.000,0.650,-12.756,-12.207,133.057
-0.527,-4.000,0.464,16.357,27.283,200.806
-0.818,-3.961,0.184,29.663,61.768,270.081
-1.168,-3.117,-0.035,45.654,81.787,338.013
-1.357,-2.338,-0.650,68.542,108.215,384.949
-1.383,-1.631,-1.387,106.445,121.704,411.621
-1.400,-0.950,-1.571,148.865,93.994,428.284
-1.363,-0.627,-1.364,164.917,50.110,423.035
-1.425,-0.366,-1.012,140.198,7.446,410.034
-1.446,-0.229,-0.506,69.824,-28.137,396.851
-1.395,-0.380,-0.329,-27.954,-36.621,379.456
-1.339,-0.139,-0.441,-114.441,-30.457,379.089
-1.404,0.500,-0.384,-170.593,-24.109,386.169
-1.360,1.077,-0.561,-183.533,-7.324,380.432
-1.309,1.705,-0.775,-125.061,21.240,368.896
-1.209,2.510,-0.560,-9.521,32.898,355.164
-1.048,2.955,-0.498,81.299,44.006,313.538
-0.694,2.876,-0.526,110.352,52.002,245.056
-0.528,2.432,-0.718,85.815,50.354,168.518
-0.237,1.839,-0.833,31.006,36.865,104.675
-0.063,0.825,-1.074,-34.058,26.245,56.152
0.085,0.086,-1.001,-82.825,13.428,34.241
0.095,-0.141,-0.789,-91.980,3.662,42.786
0.105,-0.006,-0.813,-92.102,10.986,56.030
0.109,0.383,-1.063,-76.355,27.588,67.200
0.148,0.519,-1.108,-61.523,28.137,59.692
0.212,0.469,-1.026,-52.612,20.874,41.016
0.262,0.264,-1.007,-47.668,17.944,22.217
0.293,0.039,-0.968,-47.607,15.930,8.057
0.317,-0.144,-0.888,-42.236,12.817,0.854
0.335,-0.253,-0.867,-33.813,13.245,1.038
0.376,-0.281,-0.909,-27.954,16.602,3.174
0.388,-0.282,-0.932,-26.062,16.357,5.188
0.403,-0.296,-0.916,-24.292,12.756,6.042
0.419,-0.285,-0.891,-22.095,9.644,6.165
0.428,-0.247,-0.906,-20.142,8.728,7.019
0.428,-0.255,-0.885,-20.752,6.714,4.700
0.427,-0.232,-0.812,-20.569,3.845,2.563
0.436,-0.235,-0.764,-19.958,2.747,-0.854
0.442,-0.288,-0.754,-19.897,3.235,-5.310
0.442,-0.337,-0.718,-16.968,2.686,-8.911
0.461,-0.385,-0.677,-12.756,3.418,-9.521
0.481,-0.518,-0.674,-8.911,7.324,-9.460
0.492,-0.525,-0.698,-4.395,10.559,-5.066
0.488,-0.420,-0.728,0.122,11.353,1.282
0.480,-0.353,-0.761,-1.038,10.986,3.052
0.469,-0.304,-0.775,-3.540,9.460,2.258
0.462,-0.287,-0.803,-5.920,8.850,-0.183
0.466,-0.283,-0.831,-7.751,8.789,-2.686
0.470,-0.309,-0.817,-8.545,6.470,-6.592
0.485,-0.368,-0.783,-9.766,3.601,-11.230
0.502,-0.459,-0.779,-12.085,2.563,-14.893
0.517,-0.457,-0.739,-14.282,1.221,-15.076
0.520,-0.531,-0.709,-16.418,0.916,-16.052
0.540,-0.543,-0.731,-13.184,2.075,-15.991
0.532,-0.615,-0.726,-12.695,2.808,-14.709
0.522,-0.611,-0.725,-8.545,2.441,-10.925
0.535,-0.659,-0.747,-8.789,2.991,-8.728
0.526,-0.681,-0.821,-5.859,6.531,-4.028
0.522,-0.608,-0.800,-0.305,4.822,1.282
0.505,-0.525,-0.811,2.502,3.723,5.005
0.484,-0.490,-0.817,1.465,3.113,5.127
0.477,-0.474,-0.795,0.000,0.732,3.601
0.485,-0.485,-0.806,-0.244,0.366,2.136
0.483,-0.489,-0.836,-0.427,0.793,1.465
0.479,-0.448,-0.790,1.282,-1.648,1.770
0.478,-0.433,-0.712,1.465,-3.296,0.977
0.488,-0.489,-0.702,-2.869,-2.502,-1.282
0.491,-0.515,-0.727,-4.761,-0.793,-1.648
0.482,-0.457,-0.710,-3.601,-0.671,0.488
0.467,-0.395,-0.730,-1.892,0.427,0.977
0.459,-0.438,-0.775,-2.808,1.831,-1.770
0.463,-0.515,-0.772,-3.662,1.160,-4.089
0.462,-0.520,-0.770,-1.404,0.610,-3.235
0.457,-0.481,-0.788,1.343,1.221,-2.136
0.448,-0.436,-0.778,2.197,0.244,-2.075
0.444,-0.437,-0.771,0.427,-0.427,-3.235
0.454,-0.455,-0.767,-1.404,-0.977,-5.310
0.454,-0.446,-0.759,-1.343,-1.770,-6.042
0.445,-0.409,-0.767,-1.099,-2.014,-5.920
0.435,-0.382,-0.764,-1.343,-2.625,-7.446
0.435,-0.405,-0.739,-1.404,-3.174,-10.315
0.432,-0.409,-0.757,0.427,-2.380,-12.146
0.431,-0.397,-0.777,2.258,-1.953,-13.184
0.432,-0.437,-0.779,1.953,-2.991,-15.442
0.437,-0.461,-0.770,1.160,-3.601,-16.785
0.444,-0.501,-0.767,1.709,-3.662,-17.578
0.443,-0.485,-0.774,2.991,-3.540,-16.418
0.438,-0.446,-0.786,3.784,-3.418,-15.198
0.440,-0.448,-0.770,1.587,-4.089,-15.686
0.443,-0.460,-0.772,-2.686,-4.822,-16.541
0.445,-0.446,-0.800,-5.859,-5.005,-16.785
0.434,-0.415,-0.785,-7.507,-6.836,-16.846
0.423,-0.375,-0.796,-6.531,-7.996,-17.822
0.413,-0.368,-0.791,-2.991,-8.545,-20.508
0.394,-0.368,-0.747,0.488,-9.888,-23.499
0.398,-0.377,-0.714,2.808,-10.681,-26.550
0.407,-0.417,-0.740,3.479,-9.277,-30.029
0.417,-0.445,-0.735,3.784,-9.644,-32.227
0.415,-0.457,-0.711,2.991,-11.475,-33.081
0.417,-0.484,-0.690,0.854,-12.390,-33.813
0.422,-0.521,-0.668,-2.319,-12.817,-33.997
0.421,-0.523,-0.675,-5.249,-12.573,-32.837
0.418,-0.499,-0.673,-6.958,-12.939,-31.433
0.412,-0.485,-0.654,-8.423,-13.611,-30.640
0.403,-0.476,-0.646,-9.644,-13.611,-30.518
0.390,-0.434,-0.648,-10.010,-13.245,-30.457
0.378,-0.384,-0.623,-10.193,-13.245,-31.128
0.383,-0.373,-0.651,-10.803,-10.986,-33.875
0.394,-0.409,-0.720,-11.047,-8.545,-38.086
0.382,-0.448,-0.708,-10.010,-9.705,-41.748
0.382,-0.478,-0.641,-7.629,-11.658,-44.434
0.391,-0.550,-0.696,-6.287,-8.423,-47.302
0.403,-0.617,-0.767,-4.822,-6.409,-48.157
0.403,-0.665,-0.748,-2.808,-8.789,-46.387
0.392,-0.676,-0.711,-0.427,-10.376,-43.152
0.377,-0.658,-0.703,1.221,-10.376,-39.246
-0.206,-3.056,-1.155,-41.931,17.273,14.404
-0.226,-3.571,-1.069,-72.449,7.507,36.499
-0.299,-3.927,-0.953,-92.529,0.671,71.960
-0.403,-3.974,-0.760,-95.459,-6.226,117.554
-0.491,-3.985,-0.515,-85.083,-6.409,161.011
-0.630,-3.953,-0.309,-59.875,1.526,203.796
-0.781,-3.911,-0.333,-31.921,19.958,245.850
-0.916,-3.561,-0.416,-7.080,35.522,292.542
-1.091,-3.103,-0.570,9.644,43.335,335.571
-1.231,-2.446,-0.548,9.644,37.476,372.375
-1.314,-2.156,-0.675,-10.681,31.128,390.686
-1.451,-1.860,-0.703,-39.612,20.142,404.114
-1.597,-1.489,-0.413,-65.063,1.526,420.959
-1.743,-0.983,-0.467,-99.609,2.136,428.101
-1.809,-0.600,-0.678,-134.399,9.033,425.476
-1.844,-0.178,-0.896,-139.648,16.968,419.983
-1.818,0.650,-1.037,-94.299,28.931,423.584
-1.745,1.426,-0.910,-19.348,36.316,417.114
-1.584,1.898,-0.582,41.809,38.818,392.090
-1.387,2.153,-0.305,65.369,43.640,358.215
-1.160,2.383,-0.237,47.791,52.856,320.984
-0.949,2.381,-0.480,-1.587,59.143,277.954
-0.804,2.570,-0.568,-48.401,52.917,237.549
-0.648,2.660,-0.830,-80.994,49.500,191.650
-0.441,2.530,-1.070,-98.938,47.974,138.550
-0.291,2.077,-1.172,-94.604,40.588,84.961
-0.176,1.636,-1.008,-69.275,29.358,42.236
-0.010,0.801,-0.961,-53.528,27.893,5.798
0.151,-0.036,-0.996,-53.162,31.006,-16.235
0.267,-0.479,-0.917,-56.946,27.466,-13.611
0.312,-0.547,-0.887,-58.655,27.588,-0.305
0.333,-0.378,-1.006,-54.260,33.325,13.550
0.368,-0.223,-1.065,-47.363,32.776,19.897
0.407,-0.187,-1.075,-39.124,27.588,18.555
0.431,-0.170,-1.075,-29.907,23.071,15.137
0.434,-0.174,-0.970,-18.860,15.686,11.597
0.428,-0.190,-0.832,-7.324,10.986,7.202
0.434,-0.216,-0.772,1.709,11.353,2.930
0.455,-0.299,-0.738,7.629,12.756,-2.319
0.506,-0.460,-0.724,11.719,13.245,-6.104
0.498,-0.627,-0.663,15.137,14.282,-6.042
0.530,-0.691,-0.699,17.456,17.273,-0.793
0.507,-0.596,-0.754,14.038,18.982,6.958
0.498,-0.520,-0.739,6.958,15.869,11.963
0.473,-0.374,-0.777,-0.977,14.465,14.099
0.484,-0.306,-0.771,-3.235,12.451,13.428
0.484,-0.263,-0.790,-2.197,12.390,10.620
0.477,-0.238,-0.716,1.709,9.949,7.812
0.490,-0.206,-0.742,4.822,10.620,4.456
0.497,-0.244,-0.772,4.761,11.292,-1.221
0.503,-0.342,-0.706,4.150,7.935,-6.531
0.515,-0.397,-0.703,4.578,7.507,-9.399
0.524,-0.444,-0.692,3.052,7.874,-11.292
0.518,-0.484,-0.650,0.427,6.836,-13.184
0.530,-0.555,-0.694,-3.113,8.118,-15.320
0.540,-0.593,-0.765,-5.249,9.216,-15.503
0.545,-0.674,-0.741,-4.883,6.714,-14.587
0.535,-0.686,-0.750,-2.686,5.737,-11.536
0.519,-0.641,-0.789,0.916,5.920,-6.653
0.530,-0.635,-0.809,2.869,4.761,-3.967
0.541,-0.701,-0.804,3.357,3.235,-2.686
0.522,-0.650,-0.780,6.775,1.343,0.793
0.500,-0.583,-0.745,11.475,0.122,4.944
0.495,-0.543,-0.745,12.390,0.610,5.737
0.490,-0.512,-0.687,11.414,-0.366,5.310
0.488,-0.500,-0.646,8.850,-1.038,4.272
0.484,-0.487,-0.646,5.066,1.099,2.930
0.476,-0.474,-0.705,3.174,3.601,2.075
0.469,-0.430,-0.678,3.906,2.625,1.953
0.454,-0.455,-0.608,3.967,0.244,0.977
0.461,-0.437,-0.685,4.333,3.784,0.061
0.456,-0.401,-0.770,5.127,6.409,-0.183
0.439,-0.369,-0.750,4.761,4.150,-1.648
0.436,-0.383,-0.767,3.418,3.296,-3.540
0.436,-0.439,-0.758,2.258,2.197,-6.165
0.429,-0.445,-0.751,1.587,0.671,-7.324
0.422,-0.421,-0.770,0.916,0.610,-7.812
0.427,-0.405,-0.765,0.061,-0.366,-9.155
0.437,-0.428,-0.731,-1.221,-2.197,-11.963
0.442,-0.466,-0.732,-2.014,-2.625,-14.587
0.449,-0.481,-0.734,-2.197,-2.441,-15.503
0.448,-0.504,-0.718,-1.953,-2.686,-15.747
0.451,-0.539,-0.687,-1.160,-3.052,-15.869
0.453,-0.536,-0.705,0.122,-1.831,-14.832
0.452,-0.513,-0.745,-0.549,-0.793,-13.672
0.442,-0.507,-0.758,-2.563,-1.648,-13.733
0.441,-0.522,-0.763,-4.578,-2.075,-13.733
0.439,-0.534,-0.771,-5.920,-1.648,-13.428
0.435,-0.488,-0.739,-7.019,-2.075,-12.634
0.435,-0.486,-0.767,-8.484,-0.366,-13.367
0.433,-0.454,-0.809,-7.080,-0.122,-13.611
0.417,-0.451,-0.779,-2.747,-2.502,-15.076
0.423,-0.453,-0.740,-1.648,-4.395,-16.602
0.403,-0.468,-0.703,-1.526,-4.578,-18.127
0.404,-0.492,-0.723,-2.625,-3.540,-18.738
0.402,-0.495,-0.703,-2.686,-3.540,-18.677
0.395,-0.476,-0.706,-3.235,-3.662,-18.616
0.413,-0.443,-0.737,-4.150,-3.113,-19.104
0.424,-0.415,-0.770,-6.897,-3.967,-20.081
0.410,-0.415,-0.770,-8.728,-5.493,-21.973
0.409,-0.429,-0.720,-6.042,-7.568,-25.024
0.398,-0.393,-0.633,-1.709,-8.728,-27.222
0.404,-0.401,-0.710,-1.099,-3.052,-30.457
0.406,-0.457,-0.734,-2.136,-2.686,-33.691
0.398,-0.474,-0.684,-2.319,-7.202,-35.522
0.417,-0.526,-0.624,-4.333,-10.498,-38.147
0.413,-0.580,-0.629,-5.615,-9.460,-40.588
0.420,-0.595,-0.620,-5.188,-8.667,-40.039
0.419,-0.603,-0.677,-5.310,-6.775,-39.246
0.429,-0.627,-0.709,-6.042,-6.531,-39.063
0.428,-0.627,-0.667,-6.653,-7.751,-38.025
0.400,-0.623,-0.664,-7.446,-5.432,-37.048
0.385,-0.572,-0.704,-2.747,-3.906,-35.461
0.381,-0.587,-0.693,-2.014,-5.737,-36.987
0.375,-0.573,-0.694,-0.366,-7.141,-38.025
0.365,-0.541,-0.677,1.282,-8.850,-38.696
0.361,-0.565,-0.635,0.549,-10.620,-41.626
0.368,-0.554,-0.615,-0.061,-10.925,-43.457
0.377,-0.595,-0.710,-0.671,-7.263,-46.021
0.372,-0.615,-0.724,-0.671,-7.690,-47.607
-0.215,-2.620,-0.416,-47.424,33.875,70.984
-0.257,-2.828,-0.211,-77.698,20.325,82.092
-0.290,-3.279,0.309,-104.919,4.272,90.393
-0.383,-3.778,1.053,-117.920,-7.568,107.361
-0.462,-4.000,1.784,-110.718,0.549,137.207
-0.648,-4.000,2.109,-84.961,40.405,174.500
-0.993,-4.000,1.708,-43.457,108.032,224.548
-1.339,-3.536,0.779,1.892,171.570,284.119
-1.581,-2.495,0.235,34.363,196.045,332.275
-1.711,-1.605,-0.235,36.194,196.777,359.131
-1.701,-1.250,-0.340,-3.418,186.035,358.276
-1.684,-0.934,-0.357,-64.514,175.842,350.647
-1.686,-0.585,-0.366,-124.451,175.293,345.947
-1.652,-0.288,-0.630,-177.551,186.707,337.830
-1.620,0.020,-1.311,-190.063,209.473,330.811
-1.562,0.579,-2.073,-122.803,229.736,328.979
-1.537,1.299,-2.329,-17.212,225.159,323.608
-1.396,1.908,-2.449,79.285,200.500,303.162
-1.186,2.020,-2.519,121.643,166.687,265.686
-0.957,1.847,-2.236,96.863,124.084,219.360
-0.764,1.724,-1.909,32.043,87.769,178.589
-0.538,1.430,-1.798,-49.744,66.528,141.968
-0.294,0.961,-1.805,-114.441,52.612,110.474
-0.176,0.828,-1.650,-130.249,38.696,94.788
-0.108,0.922,-1.362,-105.164,28.320,86.975
-0.029,0.912,-1.261,-64.270,28.076,71.899
0.076,0.781,-1.140,-28.137,26.123,52.551
0.161,0.538,-0.928,-9.644,18.188,33.325
0.245,0.190,-0.652,-8.484,9.888,15.869
0.322,-0.257,-0.551,-15.625,9.338,5.432
0.367,-0.559,-0.526,-20.447,13.611,4.639
0.318,-0.466,-0.568,-20.386,17.029,14.526
0.315,-0.338,-0.677,-20.691,20.020,19.592
0.349,-0.380,-0.763,-21.057,19.348,16.174
0.331,-0.327,-0.787,-13.367,17.273,14.832
0.338,-0.241,-0.721,-0.793,13.611,12.573
0.343,-0.258,-0.788,7.263,12.878,6.348
0.382,-0.407,-0.738,10.803,8.301,-1.648
0.377,-0.476,-0.636,16.052,3.052,-4.761
0.389,-0.597,-0.644,17.517,3.052,-6.165
0.413,-0.688,-0.562,10.742,1.038,-6.287
0.412,-0.631,-0.552,5.005,0.610,-2.319
0.428,-0.583,-0.597,1.282,2.686,-0.305
0.459,-0.605,-0.634,0.427,3.174,-0.549
0.478,-0.622,-0.638,2.563,2.380,-0.854
0.493,-0.576,-0.573,5.188,-0.366,0.366
0.488,-0.546,-0.553,7.141,-0.061,-1.160
0.487,-0.558,-0.552,8.911,0.671,-3.479
0.488,-0.597,-0.513,9.155,-0.061,-6.531
0.489,-0.605,-0.510,11.719,0.488,-7.935
0.501,-0.659,-0.526,13.855,1.770,-9.949
0.507,-0.673,-0.516,13.733,1.770,-10.132
0.508,-0.708,-0.518,11.230,1.892,-9.827
0.506,-0.725,-0.550,8.057,2.686,-9.338
0.500,-0.738,-0.596,6.897,3.235,-8.362
0.497,-0.732,-0.594,5.310,2.197,-6.775
0.475,-0.736,-0.632,6.287,2.136,-5.798
0.462,-0.706,-0.642,10.498,2.075,-4.395
0.446,-0.675,-0.638,13.672,0.366,-3.662
0.447,-0.722,-0.661,16.357,-0.305,-4.700
0.449,-0.730,-0.645,19.226,-1.343,-4.639
0.453,-0.713,-0.601,20.569,-2.563,-3.357
0.450,-0.691,-0.592,20.630,-2.136,-2.502
0.449,-0.717,-0.622,18.250,-0.793,-2.625
0.451,-0.769,-0.553,12.207,-2.075,-2.563
0.442,-0.688,-0.537,6.348,-2.136,-0.488
0.434,-0.645,-0.572,-1.099,-0.244,0.305
0.435,-0.639,-0.609,-6.592,0.305,-1.221
0.441,-0.656,-0.646,-7.812,0.427,-2.258
0.435,-0.666,-0.650,-5.127,-0.549,-3.052
0.429,-0.628,-0.662,1.709,-0.854,-3.174
0.426,-0.646,-0.644,6.104,-2.075,-5.188
0.429,-0.698,-0.613,6.775,-3.113,-7.446
0.425,-0.708,-0.579,8.301,-3.296,-7.568
0.424,-0.675,-0.641,9.949,-1.892,-6.897
0.431,-0.692,-0.622,7.263,-2.441,-7.507
0.432,-0.691,-0.572,3.662,-4.272,-7.629
0.428,-0.666,-0.574,0.977,-3.723,-7.080
0.429,-0.652,-0.571,-1.160,-3.479,-7.385
0.430,-0.658,-0.592,-1.770,-3.235,-8.362
0.429,-0.673,-0.606,0.122,-2.869,-9.155
0.426,-0.674,-0.619,3.723,-2.930,-9.216
0.415,-0.658,-0.633,6.226,-3.113,-9.277
0.426,-0.706,-0.632,5.310,-3.906,-10.864
0.434,-0.746,-0.636,2.991,-4.700,-11.963
0.432,-0.718,-0.643,2.930,-5.249,-10.010
0.422,-0.683,-0.659,2.136,-6.042,-8.911
0.416,-0.666,-0.660,0.854,-7.385,-8.850
0.418,-0.691,-0.669,-0.305,-8.301,-10.071
0.412,-0.693,-0.675,0.732,-9.094,-10.010
0.401,-0.665,-0.638,3.906,-10.071,-9.094
0.397,-0.627,-0.640,6.836,-10.254,-8.606
0.393,-0.634,-0.660,7.935,-9.644,-9.460
0.405,-0.664,-0.630,11.047,-11.108,-10.132
0.410,-0.633,-0.660,15.869,-10.986,-9.827
0.411,-0.654,-0.664,16.846,-11.108,-10.132
0.401,-0.586,-0.638,17.151,-13.245,-10.193
0.407,-0.558,-0.610,11.841,-15.198,-11.414
0.414,-0.623,-0.585,3.784,-16.235,-16.357
0.414,-0.627,-0.576,1.709,-15.930,-16.846
0.411,-0.642,-0.597,1.404,-14.709,-17.212
0.407,-0.643,-0.601,3.052,-14.587,-17.456
0.403,-0.652,-0.600,6.653,-14.832,-18.188
0.399,-0.685,-0.591,9.583,-15.747,-19.226
0.401,-0.711,-0.579,14.648,-16.785,-19.531
0.402,-0.724,-0.569,20.020,-17.517,-18.982
0.402,-0.715,-0.560,25.269,-17.883,-17.761
0.399,-0.668,-0.589,29.724,-17.029,-16.052
0.400,-0.618,-0.583,31.494,-16.785,-15.808
0.393,-0.600,-0.585,28.564,-16.968,-16.968
0.389,-0.594,-0.566,23.437,-17.395,-18.982
0.387,-0.596,-0.567,21.179,-16.846,-20.935
0.384,-0.602,-0.615,23.315,-15.198,-22.888
0.381,-0.605,-0.626,28.687,-15.991,-24.170
0.366,-0.565,-0.614,30.029,-17.212,-25.208
0.361,-0.560,-0.617,26.184,-17.334,-27.710
0.354,-0.569,-0.627,23.193,-17.212,-30.212
0.353,-0.531,-0.613,21.240,-17.944,-31.250
0.366,-0.550,-0.605,15.442,-19.043,-33.508
0.376,-0.571,-0.616,11.902,-18.555,-35.706
-0.269,-2.670,-0.701,-84.290,12.207,44.678
-0.273,-2.891,-0.427,-82.458,7.446,66.772
-0.275,-3.112,-0.060,-79.895,8.179,93.018
-0.341,-3.141,0.082,-71.838,22.827,126.587
-0.422,-3.035,0.029,-67.871,42.053,162.354
-0.543,-2.845,0.011,-69.275,53.040,194.092
-0.680,-2.664,0.078,-73.425,59.265,219.604
-0.778,-2.566,-0.113,-71.167,71.838,240.662
-0.794,-2.666,-0.264,-63.660,80.505,259.033
-0.868,-2.759,-0.211,-52.429,80.261,283.997
-1.030,-2.720,-0.270,-34.119,83.618,320.312
-1.116,-2.710,-0.119,-15.991,83.008,359.680
-1.403,-2.477,-0.054,6.104,85.327,401.733
-1.677,-1.674,-0.013,40.039,89.783,450.073
-1.838,-1.135,-0.073,55.359,95.459,474.487
-1.905,-0.539,-0.249,71.350,105.774,484.497
-1.981,0.131,-0.548,87.402,115.356,485.657
-1.796,1.076,-0.746,85.266,113.037,477.661
-1.694,1.676,-1.101,55.115,102.417,449.341
-1.563,2.318,-0.931,12.390,74.402,408.020
-1.334,2.619,-0.872,-28.748,58.655,352.844
-1.122,2.816,-0.920,-55.176,59.509,293.945
-0.893,2.692,-0.869,-63.171,59.021,234.680
-0.702,2.658,-1.142,-48.218,68.665,179.504
